state,week_filed,claims_initial,week_ending,claims_continued,covered_emp,ins_unemp_rate
Virginia,11/10/2018,"2,788",11/3/2018,"17,827","3,670,247",0.49
Virginia,11/17/2018,"2,566",11/10/2018,"17,950","3,670,247",0.49
Virginia,11/24/2018,"2,019",11/17/2018,"17,555","3,670,247",0.48
Virginia,12/1/2018,"3,265",11/24/2018,"19,854","3,670,247",0.54
Virginia,12/8/2018,"3,067",12/1/2018,"18,998","3,670,247",0.52
Virginia,12/15/2018,"3,197",12/8/2018,"19,379","3,670,247",0.53
Virginia,12/22/2018,"3,862",12/15/2018,"19,954","3,670,247",0.54
Virginia,12/29/2018,"3,353",12/22/2018,"20,049","3,670,247",0.55
Virginia,1/5/2019,"3,229",12/29/2018,"22,824","3,670,247",0.62
Virginia,1/12/2019,"4,780",1/5/2019,"24,191","3,685,768",0.66
Virginia,1/19/2019,"3,468",1/12/2019,"23,631","3,685,768",0.64
Virginia,1/26/2019,"3,513",1/19/2019,"23,781","3,685,768",0.65
Virginia,2/2/2019,"2,896",1/26/2019,"24,110","3,685,768",0.65
Virginia,2/9/2019,"2,686",2/2/2019,"23,700","3,685,768",0.64
Virginia,2/16/2019,"2,308",2/9/2019,"23,511","3,685,768",0.64
Virginia,2/23/2019,"2,240",2/16/2019,"22,881","3,685,768",0.62
Virginia,3/2/2019,"2,140",2/23/2019,"22,742","3,685,768",0.62
Virginia,3/9/2019,"2,445",3/2/2019,"22,508","3,685,768",0.61
Virginia,3/16/2019,"2,210",3/9/2019,"21,927","3,685,768",0.59
Virginia,3/23/2019,"2,141",3/16/2019,"21,525","3,685,768",0.58
Virginia,3/30/2019,"2,074",3/23/2019,"20,645","3,685,768",0.56
Virginia,4/6/2019,"2,155",3/30/2019,"19,890","3,685,768",0.54
Virginia,4/13/2019,"2,260",4/6/2019,"19,164","3,700,081",0.52
Virginia,4/20/2019,"2,231",4/13/2019,"18,449","3,700,081",0.5
Virginia,4/27/2019,"2,062",4/20/2019,"18,608","3,700,081",0.5
Virginia,5/4/2019,"2,341",4/27/2019,"18,478","3,700,081",0.5
Virginia,5/11/2019,"2,481",5/4/2019,"17,804","3,700,081",0.48
Virginia,5/18/2019,"2,644",5/11/2019,"18,177","3,700,081",0.49
Virginia,5/25/2019,"2,568",5/18/2019,"18,363","3,700,081",0.5
Virginia,6/1/2019,"2,388",5/25/2019,"18,453","3,700,081",0.5
Virginia,6/8/2019,"2,821",6/1/2019,"19,079","3,700,081",0.52
Virginia,6/15/2019,"2,591",6/8/2019,"19,463","3,700,081",0.53
Virginia,6/22/2019,"2,450",6/15/2019,"19,669","3,700,081",0.53
Virginia,6/29/2019,"2,415",6/22/2019,"19,797","3,700,081",0.54
Virginia,7/6/2019,"2,487",6/29/2019,"18,970","3,700,081",0.51
Virginia,7/13/2019,"3,183",7/6/2019,"20,754","3,711,855",0.56
Virginia,7/20/2019,"2,453",7/13/2019,"20,075","3,711,855",0.54
Virginia,7/27/2019,"2,185",7/20/2019,"20,197","3,711,855",0.54
Virginia,8/3/2019,"2,517",7/27/2019,"19,788","3,711,855",0.53
Virginia,8/10/2019,"2,382",8/3/2019,"19,985","3,711,855",0.54
Virginia,8/17/2019,"2,237",8/10/2019,"19,800","3,711,855",0.53
Virginia,8/24/2019,"2,054",8/17/2019,"19,257","3,711,855",0.52
Virginia,8/31/2019,"2,217",8/24/2019,"18,264","3,711,855",0.49
Virginia,9/7/2019,"2,144",8/31/2019,"17,416","3,711,855",0.47
Virginia,9/14/2019,"2,236",9/7/2019,"17,843","3,711,855",0.48
Virginia,9/21/2019,"2,158",9/14/2019,"17,251","3,711,855",0.46
Virginia,9/28/2019,"2,129",9/21/2019,"17,140","3,711,855",0.46
Virginia,10/5/2019,"2,340",9/28/2019,"16,840","3,711,855",0.45
Virginia,10/12/2019,"2,455",10/5/2019,"16,866","3,722,198",0.45
Virginia,10/19/2019,"2,202",10/12/2019,"16,768","3,722,198",0.45
Virginia,10/26/2019,"3,871",10/19/2019,"16,889","3,722,198",0.45
Virginia,11/2/2019,"2,354",10/26/2019,"17,285","3,722,198",0.46
Virginia,11/9/2019,"2,671",11/2/2019,"18,200","3,722,198",0.49
Virginia,11/16/2019,"2,327",11/9/2019,"17,600","3,722,198",0.47
Virginia,11/23/2019,"2,542",11/16/2019,"17,541","3,722,198",0.47
Virginia,11/30/2019,"1,952",11/23/2019,"16,997","3,722,198",0.46
Virginia,12/7/2019,"4,284",11/30/2019,"19,076","3,722,198",0.51
Virginia,12/14/2019,"3,127",12/7/2019,"19,228","3,722,198",0.52
Virginia,12/21/2019,"3,608",12/14/2019,"19,437","3,722,198",0.52
Virginia,12/28/2019,"3,305",12/21/2019,"19,097","3,722,198",0.51
Virginia,1/4/2020,"3,188",12/28/2019,"22,171","3,722,198",0.6
Virginia,1/11/2020,"3,643",1/4/2020,"23,577","3,731,069",0.63
Virginia,1/18/2020,"2,831",1/11/2020,"22,218","3,731,069",0.6
Virginia,1/25/2020,"3,059",1/18/2020,"21,661","3,731,069",0.58
Virginia,2/1/2020,"2,575",1/25/2020,"22,263","3,731,069",0.6
Virginia,2/8/2020,"3,097",2/1/2020,"22,049","3,731,069",0.59
Virginia,2/15/2020,"2,693",2/8/2020,"22,481","3,731,069",0.6
Virginia,2/22/2020,"2,079",2/15/2020,"22,493","3,731,069",0.6
Virginia,2/29/2020,"3,267",2/22/2020,"22,203","3,731,069",0.6
Virginia,3/7/2020,"2,527",2/29/2020,"22,714","3,731,069",0.61
Virginia,3/14/2020,"2,706",3/7/2020,"21,336","3,731,069",0.57
Virginia,3/21/2020,"46,277",3/14/2020,"21,628","3,731,069",0.58
Virginia,3/28/2020,"112,497",3/21/2020,"41,827","3,731,069",1.12
Virginia,4/4/2020,"147,369",3/28/2020,"133,184","3,731,069",3.57
Virginia,4/11/2020,"104,619",4/4/2020,"236,791","3,731,069",6.35
Virginia,4/18/2020,"82,729",4/11/2020,"297,993","3,739,821",7.97
Virginia,4/25/2020,"72,488",4/18/2020,"341,295","3,739,821",9.13
Virginia,5/2/2020,"59,631",4/25/2020,"376,689","3,739,821",10.07
Virginia,5/9/2020,"52,139",5/2/2020,"392,673","3,739,821",10.5
Virginia,5/16/2020,"44,699",5/9/2020,"403,557","3,739,821",10.79
Virginia,5/23/2020,"39,242",5/16/2020,"402,926","3,739,821",10.77
Virginia,5/30/2020,"31,379",5/23/2020,"398,411","3,739,821",10.65
Virginia,6/6/2020,"29,231",5/30/2020,"396,056","3,739,821",10.59
Virginia,6/13/2020,"27,186",6/6/2020,"386,893","3,739,821",10.35
Virginia,6/20/2020,"25,293",6/13/2020,"375,579","3,739,821",10.04
Virginia,6/27/2020,"31,955",6/20/2020,"366,714","3,739,821",9.81
Virginia,7/4/2020,"31,825",6/27/2020,"378,607","3,739,821",10.12
Virginia,7/11/2020,"32,292",7/4/2020,"372,070","3,751,738",9.92
Virginia,7/18/2020,"37,946",7/11/2020,"357,098","3,751,738",9.52
Virginia,7/25/2020,"42,966",7/18/2020,"344,826","3,751,738",9.19
Virginia,8/1/2020,"23,918",7/25/2020,"331,401","3,751,738",8.83
Virginia,8/8/2020,"13,265",8/1/2020,"264,410","3,751,738",7.05
Virginia,8/15/2020,"15,151",8/8/2020,"265,225","3,751,738",7.07
Virginia,8/22/2020,"11,436",8/15/2020,"249,745","3,751,738",6.66
Virginia,8/29/2020,"10,305",8/22/2020,"233,467","3,751,738",6.22
Virginia,9/5/2020,"11,135",8/29/2020,"217,485","3,751,738",5.8
Virginia,9/12/2020,"10,100",9/5/2020,"201,616","3,751,738",5.37
Virginia,9/19/2020,"10,582",9/12/2020,"188,195","3,751,738",5.02
Virginia,9/26/2020,"9,377",9/19/2020,"173,717","3,751,738",4.63
Virginia,10/3/2020,"10,843",9/26/2020,"160,764","3,751,738",4.29
Virginia,10/10/2020,"9,110",10/3/2020,"142,220","3,762,558",3.78
Virginia,10/17/2020,"11,365",10/10/2020,"129,300","3,762,558",3.44
Virginia,10/24/2020,"12,352",10/17/2020,"127,621","3,762,558",3.39
Virginia,10/31/2020,"10,350",10/24/2020,"99,711","3,762,558",2.65
Virginia,11/7/2020,"9,909",10/31/2020,"91,960","3,762,558",2.44
Virginia,11/14/2020,"11,088",11/7/2020,"85,129","3,762,558",2.26
Virginia,11/21/2020,"12,234",11/14/2020,"81,138","3,762,558",2.16
Virginia,11/28/2020,"8,606",11/21/2020,"72,305","3,762,558",1.92
Virginia,12/5/2020,"16,654",11/28/2020,"73,804","3,762,558",1.96
Virginia,12/12/2020,"14,509",12/5/2020,"68,019","3,762,558",1.81
Virginia,12/19/2020,"14,640",12/12/2020,"67,478","3,762,558",1.79
Virginia,12/26/2020,"11,890",12/19/2020,"63,443","3,762,558",1.69
Virginia,1/2/2021,"19,530",12/26/2020,"63,588","3,762,558",1.69
Virginia,1/9/2021,"28,227",1/2/2021,"63,687","3,664,486",1.74
Virginia,1/16/2021,"21,073",1/9/2021,"63,839","3,664,486",1.74
Virginia,1/23/2021,"18,312",1/16/2021,"67,298","3,664,486",1.84
Virginia,1/30/2021,"18,177",1/23/2021,"67,337","3,664,486",1.84
Virginia,2/6/2021,"14,203",1/30/2021,"65,091","3,664,486",1.78
Virginia,2/13/2021,"14,901",2/6/2021,"62,624","3,664,486",1.71
Virginia,2/20/2021,"11,944",2/13/2021,"64,575","3,664,486",1.76
Virginia,2/27/2021,"12,155",2/20/2021,"63,998","3,664,486",1.75
Virginia,3/6/2021,"13,736",2/27/2021,"62,269","3,664,486",1.7
Virginia,3/13/2021,"15,525",3/6/2021,"59,976","3,664,486",1.64
Virginia,3/20/2021,"17,560",3/13/2021,"58,233","3,664,486",1.59
Virginia,3/27/2021,"28,244",3/20/2021,"57,072","3,664,486",1.56
Virginia,4/3/2021,"28,526",3/27/2021,"57,344","3,664,486",1.56
Virginia,4/10/2021,"5,034",4/3/2021,"57,371","3,604,990",1.59
Virginia,4/17/2021,"13,751",4/10/2021,"55,273","3,604,990",1.53
Virginia,4/24/2021,"37,356",4/17/2021,"54,281","3,604,990",1.51
Virginia,5/1/2021,"12,231",4/24/2021,"55,195","3,604,990",1.53
Virginia,5/8/2021,"11,270",5/1/2021,"57,844","3,604,990",1.6
Virginia,5/15/2021,"10,642",5/8/2021,"60,413","3,604,990",1.68
Virginia,5/22/2021,"9,843",5/15/2021,"54,163","3,604,990",1.5
Virginia,5/29/2021,"8,090",5/22/2021,"52,228","3,604,990",1.45
Virginia,6/5/2021,"7,210",5/29/2021,"50,261","3,604,990",1.39
Virginia,6/12/2021,"7,849",6/5/2021,"44,793","3,604,990",1.24
Virginia,6/19/2021,"6,905",6/12/2021,"42,878","3,604,990",1.19
Virginia,6/26/2021,"8,196",6/19/2021,"40,225","3,604,990",1.12
Virginia,7/3/2021,"6,825",6/26/2021,"37,790","3,604,990",1.05
Virginia,7/10/2021,"5,952",7/3/2021,"36,337","3,614,272",1.01
Virginia,7/17/2021,"6,304",7/10/2021,"35,202","3,614,272",0.97
Virginia,7/24/2021,"6,178",7/17/2021,"33,603","3,614,272",0.93
Virginia,7/31/2021,"6,029",7/24/2021,"31,960","3,614,272",0.88
Virginia,8/7/2021,"10,226",7/31/2021,"31,739","3,614,272",0.88
Virginia,8/14/2021,"16,593",8/7/2021,"35,081","3,614,272",0.97
Virginia,8/21/2021,"11,923",8/14/2021,"37,075","3,614,272",1.03
Virginia,8/28/2021,"7,777",8/21/2021,"46,471","3,614,272",1.29
Virginia,9/4/2021,"6,179",8/28/2021,"44,435","3,614,272",1.23
Virginia,9/11/2021,"3,822",9/4/2021,"40,624","3,614,272",1.12
Virginia,9/18/2021,"15,962",9/11/2021,"37,569","3,614,272",1.04
Virginia,9/25/2021,"8,717",9/18/2021,"47,241","3,614,272",1.31
Virginia,10/2/2021,"9,360",9/25/2021,"44,019","3,614,272",1.22
Virginia,10/9/2021,"9,347",10/2/2021,"46,467","3,557,288",1.31
Virginia,10/16/2021,"1,967",10/9/2021,"58,421","3,557,288",1.64
Virginia,10/23/2021,"2,570",10/16/2021,"44,840","3,557,288",1.26
Virginia,10/30/2021,"1,088",10/23/2021,"31,564","3,557,288",0.89
Virginia,11/6/2021,"1,290",10/30/2021,"24,922","3,557,288",0.7
Virginia,11/13/2021,391,11/6/2021,"13,407","3,557,288",0.38
Virginia,11/20/2021,"13,094",11/13/2021,"7,312","3,557,288",0.21
Virginia,11/27/2021,"6,546",11/20/2021,"13,917","3,557,288",0.39
Virginia,12/4/2021,"3,450",11/27/2021,"14,598","3,557,288",0.41
Virginia,12/11/2021,"3,310",12/4/2021,"38,389","3,557,288",1.08
Virginia,12/18/2021,"3,387",12/11/2021,"44,270","3,557,288",1.24
Virginia,12/25/2021,"1,204",12/18/2021,"4,904","3,557,288",0.14
Virginia,1/1/2022,"1,813",12/25/2021,"11,262","3,557,288",0.32
Virginia,1/8/2022,"2,443",1/1/2022,"8,190","3,623,287",0.23
Virginia,1/15/2022,"2,849",1/8/2022,"7,059","3,623,287",0.19
Virginia,1/22/2022,"1,940",1/15/2022,"7,543","3,623,287",0.21
Virginia,1/29/2022,"2,157",1/22/2022,"7,439","3,623,287",0.21
Virginia,2/5/2022,"1,995",1/29/2022,"7,180","3,623,287",0.2
Virginia,2/12/2022,"1,973",2/5/2022,"7,238","3,623,287",0.2
Virginia,2/19/2022,"1,610",2/12/2022,"7,258","3,623,287",0.2
Virginia,2/26/2022,"1,418",2/19/2022,"6,811","3,623,287",0.19
Virginia,3/5/2022,"1,829",2/26/2022,"6,510","3,623,287",0.18
Virginia,3/12/2022,"1,854",3/5/2022,"6,684","3,623,287",0.18
Virginia,3/19/2022,"1,546",3/12/2022,"6,954","3,623,287",0.19
Virginia,3/26/2022,"1,627",3/19/2022,"6,684","3,623,287",0.18
Virginia,4/2/2022,"1,838",3/26/2022,"6,707","3,623,287",0.19
Virginia,4/9/2022,"1,933",4/2/2022,"6,971","3,661,815",0.19
Virginia,4/16/2022,"1,861",4/9/2022,"7,030","3,661,815",0.19
Virginia,4/23/2022,"1,845",4/16/2022,"7,252","3,661,815",0.2
Virginia,4/30/2022,"1,932",4/23/2022,"7,253","3,661,815",0.2
Virginia,5/7/2022,"1,370",4/30/2022,"7,509","3,661,815",0.21
Virginia,5/14/2022,"1,301",5/7/2022,"8,511","3,661,815",0.23
Virginia,5/21/2022,"1,206",5/14/2022,"9,564","3,661,815",0.26
Virginia,5/28/2022,"1,376",5/21/2022,"9,426","3,661,815",0.26
Virginia,6/4/2022,"1,131",5/28/2022,"9,768","3,661,815",0.27
Virginia,6/11/2022,"1,498",6/4/2022,"9,101","3,661,815",0.25
Virginia,6/18/2022,"2,003",6/11/2022,"9,653","3,661,815",0.26
Virginia,6/25/2022,"1,554",6/18/2022,"10,016","3,661,815",0.27
Virginia,7/2/2022,827,6/25/2022,"9,834","3,661,815",0.27
Virginia,7/9/2022,"1,710",7/2/2022,"10,108","3,692,261",0.27
Virginia,7/16/2022,"2,066",7/9/2022,"10,636","3,692,261",0.29
Virginia,7/23/2022,"2,349",7/16/2022,"10,914","3,692,261",0.3
Virginia,7/30/2022,"2,363",7/23/2022,"11,842","3,692,261",0.32
Virginia,8/6/2022,"2,579",7/30/2022,"12,476","3,692,261",0.34
Virginia,8/13/2022,"2,983",8/6/2022,"12,499","3,692,261",0.34
Virginia,8/20/2022,"2,814",8/13/2022,"12,543","3,692,261",0.34
Virginia,8/27/2022,"2,205",8/20/2022,"13,486","3,692,261",0.37
Virginia,9/3/2022,"1,895",8/27/2022,"11,955","3,692,261",0.32
Virginia,9/10/2022,"1,670",9/3/2022,"10,296","3,692,261",0.28
Virginia,9/17/2022,"1,382",9/10/2022,"9,494","3,692,261",0.26
Virginia,9/24/2022,953,9/17/2022,"9,563","3,692,261",0.26
Virginia,10/1/2022,610,9/24/2022,"8,754","3,692,261",0.24
Virginia,10/8/2022,482,10/1/2022,"6,172","3,677,290",0.17
Virginia,10/15/2022,377,10/8/2022,"6,159","3,677,290",0.17
Virginia,10/22/2022,614,10/15/2022,"6,152","3,677,290",0.17
Virginia,10/29/2022,766,10/22/2022,"6,375","3,677,290",0.17
Virginia,11/5/2022,757,10/29/2022,"6,951","3,677,290",0.19
Virginia,11/12/2022,601,11/5/2022,"7,158","3,677,290",0.19
Virginia,11/19/2022,925,11/12/2022,"7,490","3,677,290",0.2
Virginia,11/26/2022,488,11/19/2022,"7,347","3,677,290",0.2
Virginia,12/3/2022,"1,211",11/26/2022,"7,899","3,677,290",0.21
Virginia,12/10/2022,"1,346",12/3/2022,"8,620","3,677,290",0.23
Virginia,12/17/2022,"1,457",12/10/2022,"9,027","3,677,290",0.25
Virginia,12/24/2022,"1,189",12/17/2022,"9,286","3,677,290",0.25
Virginia,12/31/2022,"1,361",12/24/2022,"9,545","3,677,290",0.26
Virginia,1/7/2023,"1,958",12/31/2022,"10,089","3,677,290",0.27
Virginia,1/14/2023,"2,656",1/7/2023,"10,677","3,706,696",0.29
Virginia,1/21/2023,"1,948",1/14/2023,"11,371","3,706,696",0.31
Virginia,1/28/2023,"1,920",1/21/2023,"11,624","3,706,696",0.31
Virginia,2/4/2023,"1,829",1/28/2023,"11,699","3,706,696",0.32
Virginia,2/11/2023,"1,815",2/4/2023,"11,801","3,706,696",0.32
Virginia,2/18/2023,"1,597",2/11/2023,"11,675","3,706,696",0.31
Virginia,2/25/2023,"1,385",2/18/2023,"11,785","3,706,696",0.32
Virginia,3/4/2023,"1,886",2/25/2023,"11,615","3,706,696",0.31
Virginia,3/11/2023,"1,700",3/4/2023,"11,837","3,706,696",0.32
Virginia,3/18/2023,"1,623",3/11/2023,"11,781","3,706,696",0.32
Virginia,3/25/2023,"1,876",3/18/2023,"11,758","3,706,696",0.32
Virginia,4/1/2023,"1,563",3/25/2023,"11,823","3,706,696",0.32
Virginia,4/8/2023,"1,558",4/1/2023,"11,681","3,736,698",0.31
Virginia,4/15/2023,"1,760",4/8/2023,"11,672","3,736,698",0.31
Virginia,4/22/2023,"1,838",4/15/2023,"11,830","3,736,698",0.32
Virginia,4/29/2023,"2,734",4/22/2023,"12,390","3,736,698",0.33
Virginia,5/6/2023,"3,336",4/29/2023,"12,769","3,736,698",0.34
Virginia,5/13/2023,"2,621",5/6/2023,"12,724","3,736,698",0.34
Virginia,5/20/2023,"2,470",5/13/2023,"12,736","3,736,698",0.34
Virginia,5/27/2023,"2,401",5/20/2023,"12,821","3,736,698",0.34
Virginia,6/3/2023,"2,317",5/27/2023,"12,685","3,736,698",0.34
Virginia,6/10/2023,"3,142",6/3/2023,"12,788","3,736,698",0.34
Virginia,6/17/2023,"2,486",6/10/2023,"13,107","3,736,698",0.35
Virginia,6/24/2023,"2,038",6/17/2023,"13,381","3,736,698",0.36
Virginia,7/1/2023,"2,487",6/24/2023,"13,313","3,736,698",0.36
Virginia,7/8/2023,"2,816",7/1/2023,"13,296","3,677,290",0.36
Virginia,7/15/2023,"2,424",7/8/2023,"13,696","3,677,290",0.37
Virginia,7/22/2023,"2,293",7/15/2023,"13,714","3,677,290",0.37
Virginia,7/29/2023,"2,269",7/22/2023,"13,727","3,677,290",0.37
Virginia,8/5/2023,"2,520",7/29/2023,"13,678","3,677,290",0.37
Virginia,8/12/2023,"3,460",8/5/2023,"13,710","3,677,290",0.37
Virginia,8/19/2023,"2,311",8/12/2023,"13,715","3,677,290",0.37
Virginia,8/26/2023,"2,777",8/19/2023,"13,258","3,677,290",0.36
Virginia,9/2/2023,"2,568",8/26/2023,"13,092","3,677,290",0.36
Virginia,9/9/2023,"2,118",9/2/2023,"13,027","3,677,290",0.35
Virginia,9/16/2023,"1,487",9/9/2023,"13,286","3,677,290",0.36
Virginia,9/23/2023,"1,417",9/16/2023,"12,830","3,677,290",0.35
Virginia,9/30/2023,"1,748",9/23/2023,"12,595","3,677,290",0.34
Virginia,10/7/2023,"1,378",9/30/2023,"12,360","3,677,290",0.34
Virginia,10/14/2023,"1,655",10/7/2023,"12,355","3,706,696",0.33
Virginia,10/21/2023,"1,481",10/14/2023,"12,204","3,706,696",0.33
Virginia,10/28/2023,"1,800",10/21/2023,"12,337","3,706,696",0.33
Virginia,11/4/2023,"1,730",10/28/2023,"12,341","3,706,696",0.33
Virginia,11/11/2023,"1,711",11/4/2023,"12,283","3,706,696",0.33
Virginia,11/18/2023,"1,770",11/11/2023,"12,083","3,706,696",0.33
Virginia,11/25/2023,"1,104",11/18/2023,"11,522","3,706,696",0.31
Virginia,12/2/2023,"1,945",11/25/2023,"11,984","3,706,696",0.32
Virginia,12/9/2023,"1,669",12/2/2023,"12,007","3,706,696",0.32
Virginia,12/16/2023,"1,717",12/9/2023,"12,258","3,706,696",0.33
Virginia,12/23/2023,"2,019",12/16/2023,"12,341","3,706,696",0.33
Virginia,12/30/2023,"2,070",12/23/2023,"12,357","3,706,696",0.33
Virginia,1/6/2024,"2,782",12/30/2023,"12,827","3,706,696",0.35
Virginia,1/13/2024,"2,883",1/6/2024,"13,415","3,736,698",0.36
Virginia,1/20/2024,"2,576",1/13/2024,"13,999","3,736,698",0.37
Virginia,1/27/2024,"2,541",1/20/2024,"14,586","3,736,698",0.39
Virginia,2/3/2024,"2,536",1/27/2024,"14,987","3,736,698",0.4
Virginia,2/10/2024,"2,571",2/3/2024,"15,511","3,736,698",0.42
Virginia,2/17/2024,"2,272",2/10/2024,"15,817","3,736,698",0.42
Virginia,2/24/2024,"1,996",2/17/2024,"15,736","3,736,698",0.42
Virginia,3/2/2024,"2,174",2/24/2024,"15,827","3,736,698",0.42
Virginia,3/9/2024,"2,229",3/2/2024,"15,629","3,736,698",0.42
Virginia,3/16/2024,"1,904",3/9/2024,"15,612","3,736,698",0.42
Virginia,3/23/2024,"2,098",3/16/2024,"15,497","3,736,698",0.41
Virginia,3/30/2024,"2,081",3/23/2024,"15,302","3,736,698",0.41
Virginia,4/6/2024,"2,288",3/30/2024,"15,351","3,736,698",0.41
Virginia,4/13/2024,"2,238",4/6/2024,"15,263","3,762,973",0.41
Virginia,4/20/2024,"2,331",4/13/2024,"15,254","3,762,973",0.41
Virginia,4/27/2024,"2,266",4/20/2024,"15,518","3,762,973",0.41
Virginia,5/4/2024,"2,497",4/27/2024,"15,546","3,762,973",0.41
Virginia,5/11/2024,"2,386",5/4/2024,"15,847","3,762,973",0.42
Virginia,5/18/2024,"2,224",5/11/2024,"15,851","3,762,973",0.42
Virginia,5/25/2024,"2,066",5/18/2024,"15,907","3,762,973",0.42
Virginia,6/1/2024,"1,998",5/25/2024,"15,923","3,762,973",0.42
Virginia,6/8/2024,"2,531",6/1/2024,"15,761","3,762,973",0.42
Virginia,6/15/2024,"2,325",6/8/2024,"16,034","3,762,973",0.43
Virginia,6/22/2024,"2,205",6/15/2024,"16,046","3,762,973",0.43
Virginia,6/29/2024,"2,112",6/22/2024,"16,433","3,762,973",0.44
Virginia,7/6/2024,"2,136",6/29/2024,"16,471","3,762,973",0.44
Virginia,7/13/2024,"2,433",7/6/2024,"16,886","3,793,998",0.45
Virginia,7/20/2024,"2,045",7/13/2024,"16,721","3,793,998",0.44
Virginia,7/27/2024,"2,682",7/20/2024,"16,858","3,793,998",0.44
Virginia,8/3/2024,"1,937",7/27/2024,"16,893","3,793,998",0.45
Virginia,8/10/2024,"2,294",8/3/2024,"16,675","3,793,998",0.44
Virginia,8/17/2024,"2,702",8/10/2024,"16,290","3,793,998",0.43
Virginia,8/24/2024,"2,185",8/17/2024,"16,311","3,793,998",0.43
Virginia,8/31/2024,"1,826",8/24/2024,"15,589","3,793,998",0.41
Virginia,9/7/2024,"2,129",8/31/2024,"15,006","3,793,998",0.4
Virginia,9/14/2024,"2,164",9/7/2024,"14,749","3,793,998",0.39
Virginia,9/21/2024,"2,852",9/14/2024,"14,880","3,793,998",0.39
Virginia,9/28/2024,"2,371",9/21/2024,"15,395","3,793,998",0.41
Virginia,10/5/2024,"3,025",9/28/2024,"15,137","3,793,998",0.4
Virginia,10/12/2024,"3,202",10/5/2024,"15,480","3,821,851",0.41
Virginia,10/19/2024,"3,039",10/12/2024,"15,663","3,821,851",0.41
Virginia,10/26/2024,"2,215",10/19/2024,"16,007","3,821,851",0.42
Virginia,11/2/2024,"2,359",10/26/2024,"15,431","3,821,851",0.4
Virginia,11/9/2024,"2,408",11/2/2024,"15,404","3,821,851",0.4
Virginia,11/16/2024,"2,265",11/9/2024,"15,438","3,821,851",0.4
Virginia,11/23/2024,"2,244",11/16/2024,"15,554","3,821,851",0.41
Virginia,11/30/2024,"1,284",11/23/2024,"15,070","3,821,851",0.39
Virginia,12/7/2024,"2,764",11/30/2024,"15,318","3,821,851",0.4
Virginia,12/14/2024,"2,417",12/7/2024,"15,657","3,821,851",0.41
Virginia,12/21/2024,"2,230",12/14/2024,"16,104","3,821,851",0.42
Virginia,12/28/2024,"1,468",12/21/2024,"15,712","3,821,851",0.41
Virginia,1/4/2025,"2,314",12/28/2024,"15,983","3,821,851",0.42
Virginia,1/11/2025,"3,407",1/4/2025,"16,539","3,841,982",0.43
Virginia,1/18/2025,"2,858",1/11/2025,"17,161","3,841,982",0.45
Virginia,1/25/2025,"2,522",1/18/2025,"17,203","3,841,982",0.45
Virginia,2/1/2025,"2,606",1/25/2025,"17,201","3,841,982",0.45
Virginia,2/8/2025,"3,202",2/1/2025,"17,288","3,841,982",0.45
Virginia,2/15/2025,"2,899",2/8/2025,"17,579","3,841,982",0.46
Virginia,2/22/2025,"2,473",2/15/2025,"18,179","3,841,982",0.47
Virginia,3/1/2025,"2,881",2/22/2025,"17,671","3,841,982",0.46
